Input File,Tree Location,Job Name,Job Type,Component Type Name,Component Name,Interpreter,component_exists
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,JIRA_LoadSprintIssues,ORCHESTRATION,Jira Query,LOAD SPRINTISSUES DATA by SprintId,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,JIRA_LoadSprintIssues,ORCHESTRATION,Python Script,Check Offset Value,Python 3,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,JIRA_LoadSprintIssues,ORCHESTRATION,Query Result to Scalar,Query JIRA_SPRINTS Table,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,JIRA_LoadSprintIssues,ORCHESTRATION,Python Script,Check Variable Values,Python 3,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,JIRA_LoadSprintIssues,ORCHESTRATION,Start,START,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,JIRA_LoadSprintIssues,ORCHESTRATION,Or,Or Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,JIRA_LoadSprintIssues,ORCHESTRATION,End Failure,FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,JIRA_LoadSprintIssues,ORCHESTRATION,End Success,SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SUM_Stage_Data,ORCHESTRATION,Python Script,Drop META Columns,Jython,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SUM_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SUM_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SUM_Stage_Data,ORCHESTRATION,Python Script,SET DAYS TO EXTRACT,Jython,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SUM_Stage_Data,ORCHESTRATION,Grid Iterator,Grid Iterator 0,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SUM_Stage_Data,ORCHESTRATION,Start,START,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SUM_Stage_Data,ORCHESTRATION,Truncate Table,Truncate Stage,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SUM_Stage_Data,ORCHESTRATION,DynamoDB Query,DynamoDB Query,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SUM_Stage_Data,ORCHESTRATION,Or,Or Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SUM_Stage_Data,ORCHESTRATION,End Failure,FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SUM_Stage_Data,ORCHESTRATION,End Success,SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,Query Result to Scalar,TABLE_CHECK,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG SUCCESS - Query Snowflake,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,SQL Script,Update META_PK,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,If,Table Exists,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,Python Script,Add IS_DELETED Column,Jython,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,Python Script,Add META_PK Column,Jython,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,Database Query,Get DELETED Records,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,Or,OR Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,Query Result to Scalar,Get Column Names,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,SQL Script,Insert DELETED records into STAGE table,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,If,IF Incremental,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,If,IF SCD or ISD,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,Query Result to Scalar,Load Control Variable Assignment,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,Or,OR Success,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,End Failure,FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,SQL Script,Run Query,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,Start,START,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ORG_FUZZY_Stage_Data,ORCHESTRATION,End Success,SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,COUPA_NABLE_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,COUPA_NABLE_Stage_Data,ORCHESTRATION,Or,Or Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,COUPA_NABLE_Stage_Data,ORCHESTRATION,Python Script,Retrieve Access Token,Python 3,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,COUPA_NABLE_Stage_Data,ORCHESTRATION,Start,START,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,COUPA_NABLE_Stage_Data,ORCHESTRATION,End Success,SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,COUPA_NABLE_Stage_Data,ORCHESTRATION,API Query,LOAD STAGE DATA,,0
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,COUPA_NABLE_Stage_Data,ORCHESTRATION,End Failure,FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BP_DEV2_Stage_Data,ORCHESTRATION,API Query,GET BP API Key,,0
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BP_DEV2_Stage_Data,ORCHESTRATION,Start,START,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BP_DEV2_Stage_Data,ORCHESTRATION,End Failure,FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BP_DEV2_Stage_Data,ORCHESTRATION,Python Script,Logout BP API Key,Jython,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BP_DEV2_Stage_Data,ORCHESTRATION,API Query,LOAD_STAGE_DATA,,0
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BP_DEV2_Stage_Data,ORCHESTRATION,SQL Script,Delete API_Control,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BP_DEV2_Stage_Data,ORCHESTRATION,Python Script,Set API Key to Job Variable,Jython,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BP_DEV2_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BP_DEV2_Stage_Data,ORCHESTRATION,Or,Or Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BP_DEV2_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BP_DEV2_Stage_Data,ORCHESTRATION,End Success,SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,S3 Load,SpEx Usage S3 Load,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,Start,Start 0,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,Python Script,Python Script 0,Python 3.8,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,End Failure,FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,Python Script,Add IS_DELETED Column,Jython,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,End Success,SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,Python Script,Print variable value,Python 3,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,SQL Script,Truncate STAGE Table,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,Python Script,Drop META Columns,Jython,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,Or,OR Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,Or,OR Success,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,Python Script,Print variable value_2,Python 3,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,SPEX_USAGE_Stage_Data,ORCHESTRATION,If,If_file_check,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,NS_NABLE_Transaction_Current_Records,ORCHESTRATION,Or,Or Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,NS_NABLE_Transaction_Current_Records,ORCHESTRATION,Start,Start 0,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,NS_NABLE_Transaction_Current_Records,ORCHESTRATION,SQL Script,Create table NS_NABLE_CURRENT_TRANSACTIONS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,NS_NABLE_Transaction_Current_Records,ORCHESTRATION,Python Script,Save Get Request as CSV in S3,Python 3.8,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,NS_NABLE_Transaction_Current_Records,ORCHESTRATION,Python Script,Assign job variables,Python 3.8,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,NS_NABLE_Transaction_Current_Records,ORCHESTRATION,S3 Load,S3 Load to Snowflake,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,NS_NABLE_Transaction_Current_Records,ORCHESTRATION,Loop Iterator,Loop Iterator 0,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,NS_NABLE_Transaction_Current_Records,ORCHESTRATION,Unknown:-842023425,LOG Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,NS_NABLE_Transaction_Current_Records,ORCHESTRATION,End Failure,FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,NS_NABLE_Transaction_Current_Records,ORCHESTRATION,Python Script,Delete current data in S3,Python 3.8,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,NS_NABLE_Transaction_Current_Records,ORCHESTRATION,Unknown:-842023425,LOG_SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,NS_NABLE_Transaction_Current_Records,ORCHESTRATION,End Success,SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ICIMS_Stage_Data,ORCHESTRATION,Start,START,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ICIMS_Stage_Data,ORCHESTRATION,End Success,SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ICIMS_Stage_Data,ORCHESTRATION,End Failure,FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ICIMS_Stage_Data,ORCHESTRATION,Python Script,Get Access Token,Python 3,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ICIMS_Stage_Data,ORCHESTRATION,Or,Or Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ICIMS_Stage_Data,ORCHESTRATION,API Query,API Query iCIMS,,0
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ICIMS_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,ICIMS_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,MSPM_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,MSPM_Stage_Data,ORCHESTRATION,Or,Or Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,MSPM_Stage_Data,ORCHESTRATION,Python Script,Build Basic Auth,Python 3,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,MSPM_Stage_Data,ORCHESTRATION,Start,START,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,MSPM_Stage_Data,ORCHESTRATION,End Success,SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,MSPM_Stage_Data,ORCHESTRATION,API Query,LOAD STAGE DATA,,0
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,MSPM_Stage_Data,ORCHESTRATION,End Failure,FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Stage_Data,ORCHESTRATION,Python Script,Drop META Columns,Jython,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Stage_Data,ORCHESTRATION,Or,Or Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Stage_Data,ORCHESTRATION,End Failure,FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Stage_Data,ORCHESTRATION,End Success,SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Stage_Data,ORCHESTRATION,Start,START,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Stage_Data,ORCHESTRATION,Python Script,Grid Table Transform,Jython,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Stage_Data,ORCHESTRATION,Truncate Table,Truncate Stage,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Stage_Data,ORCHESTRATION,Query Result To Grid,Control Table to Grid,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Stage_Data,ORCHESTRATION,Run Orchestration,Load Stage Data,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Stage_Data,ORCHESTRATION,Grid Iterator,Grid Iterator 0,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,Python Script,Get Backup Visa,Jython,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,Python Script,BU Partners All,Python 3.8,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,Python Script,BU Device Stats O365,Python 3.8,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,If,If Device Stats,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,End Success,SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,End Failure,FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,Or,Or Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,If,If Partners All,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,Python Script,BU Device Stats,Python 3.8,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,Or,OR_SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,Start,START,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,Truncate Table,Truncate API Control Table,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BACKUP_Stage_Data,ORCHESTRATION,API Query,BU Auth,,0
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Load_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Load_Stage_Data,ORCHESTRATION,Google BigQuery,Load Stage Data,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Load_Stage_Data,ORCHESTRATION,Start,START,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Load_Stage_Data,ORCHESTRATION,End Success,SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,GOOGLE_ANALYTICS_Load_Stage_Data,ORCHESTRATION,End Failure,FAILURE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,S3 Load,S3 Load 0,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Python Script,BP Bulk API,Python 3.8,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Start,Start 0,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,End Success,End Success,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Or,Or Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,End Failure,End Failure,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Or,Or 0,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,SQL Script,Truncate STAGE Table,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Python Script,Drop META Columns,Jython,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_FAIL,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,If,IF_RECORD_COUNT,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,If,IF_RECORD_COUNT_STAGE,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_1,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_2,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Query Result To Grid,Get TARGET Table Metadata,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Assert Table,Compare Table Structures,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,If,Load Type = Rewrite,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Unknown:-842023425,LOG_SUCCESS,,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Python Script,Get SessionID,Python 3.8,1
INGESTION_FRAMEWORK.json,/ROOT/INGESTION_FRAMEWORK/Orchestration/Connections,BILLING_PLATFORM_Stage_Data,ORCHESTRATION,Python Script,Add META IS_DELETED Columns,Jython,1
